2327
2902
3655
3170
2630
2192
1879
1644
1461
1386
1275
1173
1082
1005
938
887
841
795
753
716
682
651
625
600
576
554
534
515
649
741
767
746
723
702
811
845
945
956
933
910
889
876
908
948
938
918
898
883
869
855
855
840
824
809
796
783
770
758
745
732
721
726
767
770
761
749
738
754
802
887
944
940
928
915
913
948
947
951
942
931
920
933
948
945
935
924
914
908
901
896
888
878
869
860
855
852
891
891
883
877
868
884
933
1009
1033
1024
1016
1016
1035
1035
1040
1037
1028
1028
1043
1077
1109
1105
1097
1089
1082
1077
1075
1077
1069
1062
1053
1045
1038
1030
1024
1016
1009
1006
1006
1032
1032
1026
1019
1012
1011
1021
1040
1042
1035
1028
1022
1041
1055
1064
1060
1053
1046
1040
1037
1035
1032
1026
1019
1013
1008
1005
1000
994
988
982
977
978
980
981
977
975
976
981
1000
1003
1000
995
992
992
992
996
1001
1005
1008
1011
1013
1012
1009
1006
1002
997
992
988
983
978
973
968
963
959
955
952
948
946
942
939
937
935
933
931
929
927
924
921
918
915
912
908
905
902
899
896
892
889
885
882
878
874
871
867
863
859
856
852
848
845
841
838
834
831
828
825
822
819
815
812
